PERMNO,RP_ENTITY_ID
19632,5B934F
19635,981656
19636,0FE2B4
19638,578C09
19639,7F7464
19640,F34168
19643,763D7B
19644,559823
19645,8B2D81
19646,59E0EF
19648,34DB4F
19649,6A0123
19650,9ECEAB
19652,BCBE20
19653,F4FBD8
19654,D3D781
19655,7E3390
19657,AA76A1
19658,577033
19659,3DED49
19660,273BA3
19661,E4DCB7
19662,707E4D
19663,240A87
19664,0192C1
19665,6A85C5
19666,39BDC3
19667,42E820
19670,69FD2F
19671,3EA49D
19673,33649B
19674,CB3F2F
19675,323B06
19678,B4F2F7
19679,3877AD
19680,1A46A1
19681,5288FC
19682,1EF224
19692,8238AB
19692,FFAB4A
19693,FDDCE7
19721,D3F64D
19722,DBAD24
19743,F2F9CC
19744,7587BA
19746,9073E2
19751,BD3834
19752,94D8C8
19754,1873A6
19767,80A10A
19778,B9B6B8
19779,93266F
19787,8417DD
19788,F1C69A
19789,87D43B
19794,7843D0
19797,6B7E4D
19802,5C9CA0
19803,E91ECF
19804,8A509C
19805,5E4D9E
19806,54AF9F
19807,6B613D
19808,3CDB78
19809,A9838D
19810,FC5ED3
19811,D159EE
19812,6AACDD
19813,F4B8B5
19814,EECF9E
19818,85E0A1
19821,4AF91D
19822,9A29F4
19823,5F3910
19824,2B85D1
19825,23699B
19826,61438D
19827,48F709
19828,71E2EF
19830,8C5216
19831,24B08A
19832,3A0161
19833,18A98C
19834,7E5CB2
19835,58AC91
19837,5B51D6
19838,4D0DAA
19839,C176E4
19846,8765B6
19847,D18AFC
19848,97171A
19849,C42521
19850,6A024C
19851,FB7DEC
19854,405762
19856,86432E
19857,2B76B6
19858,B18D02
19859,1A1CB0
19862,293535
19867,B876D3
19875,7066C2
19880,E2F66E
19886,D46436
19888,821DD5
19891,D38DAC
19892,D9A6CB
19893,D96670
19894,03C94A
19895,9DBAAA
19897,57E8E9
19898,980AA2
19899,965E36
19910,7106C6
19911,1947F1
19912,TXZIC8
19916,2A3116
19918,241252
19919,F00879
19920,11C9D9
19922,1ACFC6
19928,29CF1B
19929,00ECB8
19930,289238
19931,A2A476
19934,2FA555
19936,B08526
19937,B5FBEA
19938,AED763
19939,ABAA03
19943,970927
19944,A1DBF0
19945,70B3D6
19946,88936A
19947,709490
19948,17459E
19949,7382BC
19950,D4C0D1
19951,81C921
19952,5D965D
19953,096930
19954,84E119
19955,EAEE05
19956,D23DFD
19958,9994DA
19962,963A02
19963,ED37BF
19964,7506D3
19965,1CBB5C
19966,909F61
19968,162227
19969,9667C6
19970,E46DA3
19972,0E85A3
19973,5BA683
19974,BA1287
19977,A27F2F
19978,50941C
19979,7AD81E
19980,8E4C0D
19981,6251A3
19985,DE170F
19986,7732C2
19989,CD1D64
19990,13AD14
19993,90DD65
19994,ECE19E
19995,75D689
19996,F1F438
19999,910DD6
20002,48AE79
20053,FE7A63
20057,508CFD
20058,5A2125
20059,8FF474
20062,2AC5FC
20064,1C4LN9
20065,QOO7LB
20067,C85E94
20068,FEAA5A
20069,8C896E
20071,2F4C09
20072,DBC82B
20078,C86468
20081,6655C5
20082,B40B89
20083,129821
20088,495DEB
20094,E9077D
20097,91889C
20098,AE9BC0
20101,9615A8
20106,C0ADDE
20107,42D67A
20113,0DC680
20114,F5083D
20115,FAF8DB
20117,E9C7C0
20118,43CDB6
20119,357AB0
20120,734E59
20121,961371
20122,AF3BB2
20123,598870
20124,BF3D8C
20125,8E2FAA
20126,4259DF
20127,43F4B2
20128,C64CA3
20129,67ABE1
20130,698BA1
20131,097403
20134,FEA034
20135,4A7E9E
20136,67B754
20137,5D5FEC
20138,F3997C
20142,C9AC1B
20143,5BA1FF
20145,914B0C
20146,D099E1
20147,BC638B
20148,194170
20149,98AB9C
20150,F6799F
20152,B1E7D6
20153,FF9086
20154,06E66A
20155,BD4911
20156,CA140A
20158,236CD7
20161,160825
20162,F96C2E
20163,AA0538
20165,C28EFD
20166,C605D2
20171,4BE84D
20172,D3326F
20173,7BE97D
20174,AA2EDE
20177,88DEB4
20178,8BBCDA
20179,3857D3
20180,6AB3A1
20181,4B531C
20186,662135
20187,778916
20188,A61BF0
20189,CF4517
20190,09E31A
20191,EA2F1C
20193,365B30
20194,1CDA8D
20195,A21965
20196,FD2466
20197,82BA2E
20204,CFPUMY
20204,DF46C5
20207,B79152
20209,B26FFF
20220,A01163
20238,648A80
20241,640FF7
20246,74B1F9
20248,E4419E
20253,0E3643
20267,F81515
20268,18E75A
20269,8C954B
20270,CC05FA
20273,9A2135
20274,D5C9E9
20275,B9C63B
20276,239140
20277,A7B681
20278,F751B5
20279,C9D551
20280,8E5949
20281,CC2DB4
20282,E91006
20283,82CDA7
20284,48CC88
20285,49593B
20286,F04004
20287,DB3C9C
20288,38860B
20289,1BBF1D
20290,F09FC5
20291,809108
20292,43D87A
20294,645D73
20295,3FB24E
20297,4AF88C
20301,D939D3
20302,74E502
20303,FBBC80
20304,08B4B5
20305,C2CA0C
20307,7EE31D
20308,4945E7
20309,CA6BA4
20310,12F705
20311,91C309
20312,B5668A
20313,A5775C
20314,9FFC68
20315,F997BD
20318,FD169C
20321,B0F783
20322,B73C7F
20323,DA9EF8
20324,9D3EB4
20325,467354
20326,58A454
20329,FB7783
20330,960AA9
20331,B90EB1
20332,7EB7D8
20333,DAF250
20334,143654
20336,382B74
20337,3632D1
20338,01C882
20339,4B65EE
20340,A8CC60
20341,7077AD
20342,D97887
20344,6E025F
20345,B00481
20347,F96F69
20354,D5D688
20355,A1907A
20356,010437
20357,E399BC
20358,0C2255
20365,475EFA
20373,77E16A
20381,D9A1FA
20382,3B4E19
20384,68E11F
20388,6E13DA
20389,473232
20390,344209
20391,18311E
20393,0F128F
20395,D21D8A
20396,64C576
20397,73A2CD
20398,CADF87
20400,657B2D
20401,1273CD
20402,F4E05F
20403,6308CB
20404,6122CD
20405,0625F6
20406,55A98B
20409,62FF1C
20412,45135E
20413,EA0FBE
20414,38F400
20415,DA199F
20417,E994D4
20418,3E01AA
20419,4ABF38
20420,6540FD
20421,75EE28
20422,D73F28
20424,86D867
20425,02F5BB
20426,82E2DF
20427,07C5EE
20428,82120F
20429,52FFD8
20430,03A285
20433,B66619
20434,01EF99
20435,911A02
20436,08E2D4
20438,1CA1D2
20439,33DF47
20440,A09057
20441,84D42A
20443,B7A376
20444,A05DF7
20445,8EE0C4
20446,0C7864
20447,72C1A5
20448,BC7457
20449,9EA9E6
20450,77DB9C
20451,6B7B90
20452,35F103
20454,03C7C0
20455,403546
20456,A7B340
20458,96EE25
20459,0EB1AD
20460,697290
20461,E0CC6C
20462,6F8915
20464,270E66
20465,B1D89D
20468,BA5C14
20469,1C3C23
20470,C9DF92
20471,798996
20482,520632
20504,26CB26
20512,AC7C4F
20522,9298FB
20523,515378
20524,9440B7
20525,DC894E
20534,B5B3D0
20537,657968
20542,161820
20545,355589
20548,E8526F
20549,29B816
20552,E2A774
20553,6985AC
20557,52C8E4
20558,7398BE
20561,F9473E
20563,7F40F5
20564,D288D3
20565,DF3B09
20566,43DA04
20567,A22D8C
20568,2D2838
20569,0A1ADD
20572,E59F57
20573,1023CC
20574,A1829B
20575,CE3F39
20576,7082B5
20577,5A33B0
20578,A544B1
20580,0D0A51
20581,30A51D
20582,BFAF36
20583,66CB62
20584,195C94
20585,263C02
20586,BEC5E9
20587,8784E2
20588,A0A78A
20591,C8991E
20592,45D998
20593,EE2CE4
20594,766277
20595,A25A10
20596,3C9F9B
20598,42DC93
20599,BF0CB9
20600,C59EA5
20601,FE2610
20602,C44533
20603,4D141B
20604,B984AD
20605,F72DB5
20607,D0F200
20608,152149
20609,3E483A
20610,44EF25
20611,DAB36A
20612,0EAF9D
20616,0AAB0B
20617,8E3824
20618,5A64D5
20621,237306
20624,F62FEC
20625,6C6F04
20626,523A06
20628,52FA74
20629,81AE8E
20630,56B3DC
20631,78FA3D
20632,31AD81
20633,314E7D
20636,81D0F7
20637,A9098D
20638,406C72
20639,4B0256
20640,0E76A7
20641,8AE895
20644,3357E9
20645,AE39EF
20646,567239
20647,99D2EF
20648,818072
20649,1406B8
20652,4E056F
20653,0B1A6F
20654,F695FE
20655,A4C994
20656,5B1011
20657,0D0C71
20658,7F0F33
20659,728F33
20660,E636C1
20661,EA7252
20662,49E38B
20663,02CB9E
20665,EEFA56
20666,6127A7
20670,E8E899
20671,E3236A
20675,820F79
20676,0D1CAE
20678,089029
20679,66C0F0
20680,2563B2
20681,D04C62
20682,382B0C
20683,F414FC
20686,02018E
20688,EB6429
20691,296060
20694,839FCD
20700,ABCE02
20712,EADE31
20713,E30379
20716,5A941A
20717,6F1C1B
20721,1AA3E9
20723,91752D
20724,B343CB
20726,A4D040
20727,9AC71E
20731,C6F3AA
20733,87F800
20736,14D9E5
20737,CA1863
20738,28C499
20739,D854CA
20740,A1248D
20741,1CCAC2
20742,4063B9
20743,650B90
20744,2626F4
20746,82B9E3
20747,373073
20748,BD6F9B
20750,4806CE
20751,8EBA9B
20752,5A6B39
20753,1DA323
20754,D38DAC
20755,7C74BB
20756,23CF07
20759,4FB90F
20760,8EDE5E
20761,BE36A4
20762,5B5623
20763,0D42ED
20764,E6DB37
20765,328862
20765,A47A7D
20767,75C898
20768,60824D
20769,DE0C5C
20770,DE43D9
20771,B6AA2D
20772,A46AA3
20775,0563EB
20776,02B6DE
20777,479DC0
20778,B68AB3
20779,58F838
20780,7FF985
20783,FE7E16
20784,69D9DB
20785,B97247
20786,A052DF
20787,050E80
20788,C91B79
20789,8841C4
20790,11A8D7
20791,B0062F
20792,1C4651
20793,9BF85D
20795,F44A91
20796,C05305
20798,4BE6BF
20799,572E42
20800,3088FF
20801,C72845
20804,F31554
20805,84C1D5
20806,55510E
20807,573AD8
20808,32A502
20809,9740D3
20812,EA144F
20813,CE9332
20814,546BD4
20815,299D07
20816,9E8F28
20818,A250F7
20819,EC7770
20820,A90D88
20821,B7314E
20822,5BBC62
20823,CD0FF1
20824,0A7B3F
20825,6C6D1B
20826,675963
20827,42C5BC
20828,07897D
20831,CDC4B8
20832,1EFE82
20833,CEBC0F
20834,7B3684
20835,BC21C6
20836,81DAAD
20838,4C29DB
20839,8FDB91
20840,D88DDC
20841,779EDC
20843,9F5591
20844,E905AE
20846,1A56D7
20847,6EFC3C
20848,31E4EE
20849,3F42DE
20850,B0B75B
20851,C8B86D
20852,A1A187
20853,5DC647
20855,C5CFEC
20856,D5CF58
20857,9016A1
20858,606850
20859,02374B
20860,AE5CED
20863,D11FE8
20864,B82E65
20865,9ED872
20866,7F1E24
20867,157C9C
20868,4274D2
20869,6C9F4F
20870,B75708
20871,7FB3EB
20872,B507F8
20873,A4D25A
20874,3350B8
20875,75DE4C
20876,E91ED4
20877,81FDCE
20878,A35B4F
20879,B934E3
20880,D3C86F
20881,CDE862
20882,C5661B
20883,9C13E0
20884,E8A04D
20885,FE55F7
20886,C78EA4
20890,CF8AA1
20891,F73AEC
20892,D69946
20893,30B7E3
20894,9A4ECA
20895,1E1960
20897,046F39
20898,458A50
20899,C0930F
20900,EF234F
20901,VO15L1
20902,DFB81B
20906,0FF15B
20907,D53581
20908,5E7C57
20910,EEFE9C
20913,883F42
20914,30DE8F
20915,F2D7A2
20916,8AC511
20917,85639A
20919,244CAF
20920,08C87C
20923,998B06
20924,75DAFE
20927,32DBBB
20930,ACDDF9
20931,793523
20932,C85D8A
20945,BC7692
20946,1BF9B3
20948,BF6628
20950,EE279C
20951,D391FE
20952,8ABEDF
20960,9F4F7F
20962,612FAE
20964,EF3D71
20965,DC35D1
20966,11DD4C
20968,D157B4
20970,DDDD14
20972,86F3CB
20974,41EF0C
20975,661DD3
20979,8205A4
20980,406C44
20981,133900
20982,18D77B
20983,7E4C84
20986,F1C3D8
20987,875BA1
20988,70B907
20989,17AF53
20990,832C98
20994,C1D977
20995,15ECF4
20996,F866C1
20997,EAF60D
20998,694A21
21000,21AEC9
21001,6FED35
21002,1E91B5
21003,DE1FB0
21004,46B511
21006,519870
21007,34C212
21008,660AD3
21009,1D400E
21010,0A75FA
21011,3982F8
21014,39C19E
21015,169256
21016,8EBA88
21017,9BCA9C
21018,C94585
21019,D967FC
21020,13C3E0
21023,416ABC
21024,F73ED9
21025,611989
21026,DCA470
21027,537273
21028,47D94F
21029,CB912E
21030,37701F
21031,682F43
21033,152247
21034,3D4AFA
21035,08913A
21036,4924D9
21037,564743
21038,09D6E9
21041,2A26A8
21042,F02AC7
21043,78F9A8
21044,781D49
21045,E8C22D
21046,7B3228
21049,52BBCC
21050,2B9996
21051,146E4F
21052,30E5FA
21053,9ED735
21054,7DA8AA
21055,ECA300
21056,53C308
21057,BA6505
21058,4CF2A8
21059,1430F5
21060,1A7AC5
21061,A0D8F2
21062,566F4C
21064,148E5C
21065,264273
21067,F9886C
21068,E6BE17
21070,A825C4
21072,655C40
21073,1C43FE
21075,BBE675
21076,1AFA0E
21077,871966
21078,403053
21079,12DDD6
21080,845D2D
21081,7B04B3
21082,F16769
21083,AC8637
21084,D8FAE1
21085,679570
21086,2F5F84
21087,5063F2
21088,8A64FC
21089,22FF21
21090,A1EF18
21091,2E7CC5
21092,65F8B8
21093,230331
21094,C2611E
21095,48B421
21096,1C4FBD
21097,B3D8CE
21099,775A7F
21102,D9E490
21103,A853F0
21104,3F9EE5
21105,537954
21106,8FC6F8
21107,BEC1BB
21108,92FBE7
21109,9CE37B
21110,410E89
21111,A021FB
21113,297564
21114,FEDA72
21115,97329F
21117,419E29
21118,A2CCCD
21122,0FB248
21123,225480
21124,VUA3RK
21125,583257
21135,A29A46
21143,AEF61E
21152,13ACB6
21178,96F126
21186,188EDA
21186,9D6A24
21186,FB9D27
21193,39F417
21198,5AEE5B
21199,38D4FA
21207,911AB8
21210,783C1B
21211,8F88EC
21217,310772
21218,EDFA86
21221,B727F8
21222,1947F1
21226,610E50
21228,38A67F
21229,2F50EC
21231,DFFAFA
21233,BFFD9A
21237,D1706A
21249,C0C71D
21253,9FE468
21254,BAC317
21255,C00A4B
21256,6A8B0E
21259,1F8627
21260,150BF5
21262,E9A39E
21263,20FCAE
21264,6C8B04
21265,0F9EAA
21267,F2BB2A
21268,0A88CF
21269,CB8411
21270,EF628E
21271,09FBEC
21273,63E249
21273,FE3EEA
21276,4FDAD1
21277,9B235D
21278,E6A6F6
21279,EA18EE
21281,C70FD4
21282,ACA52D
21284,37654C
21286,8B6DD0
21287,C31F89
21288,D5FA93
21289,36D623
21290,D9ADEB
21292,688620
21293,07A81D
21294,F586D6
21295,732691
21296,15E1BA
21297,E7CF49
21298,ABFF15
21299,6038FA
21300,3531B9
21302,052DC9
21305,1D67B5
21306,B1B1C6
21307,ED7FC6
21308,3EFADB
21309,9BC43B
21310,EFCC50
21313,900A5C
21314,F5506E
21315,5C7490
21316,E40D33
21318,35C9EB
21319,3265FF
21320,660795
21321,B061C0
21323,397570
21324,DCAC9F
21325,C78169
21326,E53FB1
21327,61189A
21330,F7BCCE
21331,E2AD6A
21332,9D3CB7
21334,8A6FDC
21335,6DD83D
21336,8728C1
21337,376924
21338,78D0CD
21340,9C2F85
21341,2125F4
21342,9XF5GZ
21343,FCE7C0
21345,C886B1
21348,4DE7E0
21349,A4B04D
21350,E3F46E
21351,A2271A
21353,5EE233
21356,VGTRWJ
21357,1C32D1
21358,9F998F
21359,2AAFA3
21360,7A6F83
21361,E01470
21365,0FE503
21367,8185B3
21368,903888
21369,1CB0C8
21370,539FBF
21371,3587B4
21372,77FF2E
21373,FD65AD
21374,6BF275
21379,70CE90
21388,10CBB6
21397,E7C23F
21401,D2C5C6
21409,274BC2
21412,D3755D
21415,33A0F1
21416,113129
21417,E254FC
21428,8B4376
21512,37D799
21513,470178
21517,C74DB7
21518,9E83E2
21519,F2C705
21520,786D61
21521,0A3CF2
21525,433C03
21526,5961F0
21527,503BD9
21528,6F6772
21529,4840C9
21532,5175D6
21533,63E83B
21534,ACC1A8
21535,3935B8
21537,999BA9
21538,F3EED4
21540,F59EE9
21541,6D4C04
21543,91B72A
21546,579188
21547,8F3366
21549,235D2C
21551,F52DD6
21552,BBRQPJ
21553,89D939
21554,4E3AB2
21559,49DB9F
21560,28F3D4
21561,DCCF5F
21562,AC1C28
21563,EBC66C
21564,5BF7AF
21567,DCE97B
21568,DA0306
21569,83A275
21570,BB52DD
21573,8E0E32
21575,0C127B
21576,ED37BF
21585,8F3848
21586,9380C9
21588,44ABE8
21589,316D25
21590,80E123
21593,D0311C
21594,88B4EB
21597,8B7GRA
21598,D58B33
21599,3FF890
21600,QK2LOR
21601,LTDNQN
21604,C90FE4
21605,41406A
21606,5AA690
21607,86RLSL
21608,MSER6L
21612,CE49B6
21613,5B4855
21614,493F45
21617,B91342
21619,B14461
21624,F71DFA
21625,4C4E39
21628,E7C5CC
21641,DA9FDD
21644,EF7BA1
21648,V9ZW6E
21663,D67955
21664,32A9AC
21676,4D91CE
21683,N7CX50
21684,BMH9R5
21685,467D4C
21686,5LWG8O
21691,BRL2AL
21695,0FB10A
21698,53ACB9
21700,B20DBC
21701,8E4BB6
21703,740707
21705,07799F
21706,F99982
21707,8E2ED3
21711,E0A182
21713,D62F5F
21714,70A9A2
21720,8D15FD
21722,LYSEFD
21723,BB036E
21724,8EE5D6
21726,846F01
21729,E47B36
21731,D76D75
21732,5F45A0
21735,4B6622
21736,JFCZ22
21737,8064F6
21739,A823D5
21742,12F98C
21744,5F4165
21745,23DB08
21746,22E2B0
21747,K5CV7B
21750,1ADFF4
21756,05AF9B
21758,B209CA
21759,859CC9
21760,4A84FC
21761,DO63S9
21762,C26620
21763,99A0C2
21764,D4CE9A
21767,NLDEIF
21770,F81E6A
21776,B303A6
21778,405137
21779,KRCCFD
21780,A3BA0A
21781,D5FCD1
21782,06372D
21783,2C7458
21785,DB4E9E
21786,CC02C7
21788,FBAD8C
21789,0VTL36
21790,704509
21792,58B46F
21794,EWJ38Y
21799,9F03A1
21807,0CB047
21821,D3C555
21823,1A632E
21828,68C264
21830,EACA50
21831,EF0C7A
21836,876C18
21837,E7972A
21838,FB30FC
21839,1E2600
21841,ABDD77
21842,P9NU8N
21843,7FLU7N
21844,C48AEA
21847,A27F2F
21852,A8A1E4
21858,BCDDDC
21859,126DC3
21861,LL9UCH
21863,3A4C4B
21872,A97450
21877,27B40F
21882,TXE08W
21885,A8FD98
21886,69CCF5
21889,V6N3KF
21890,B73BW7
21891,NHO7JM
21894,QAYTNL
21897,2COVTS
21898,D8VMYI
21900,699A38
21903,US89D8
21907,LGDXGZ
21908,E6415D
21916,52XRO5
21922,N2WO6K
21924,A4A682
21926,MUEHMF
21928,EC7FDC
21936,267718
21942,FCB36B
21946,18REHQ
21949,8622KR
21950,8C17EB
21957,7L7LHX
21960,01AA9C
21962,EMW331
21972,B36D7B
21975,7UEOT1
21979,1874CF
22003,PXN2IU
22023,3DAD03
22032,E6293B
22039,72AE3C
22066,6AB8E0
22071,IUKJ8G
22079,PKAH7Q
22080,190WY6
22081,97HVMN
22085,683XQD
22086,O4AH0W
22087,HMAG7F
22088,UUIMS3
22089,WN2MW8
22092,F164FH
22096,K3YG95
22098,6H0L6H
22103,4030E2
22111,A6828A
22115,WIW8MD
22132,MGNBEF
22145,QN1GBP
22158,ML4OO6
22161,A566CF
22162,DF77B4
22167,82D3EF
22177,67S9OX
22178,LZBEGC
22179,73D454
22198,CD7341
22199,HOH6LF
22202,BL5S6N
22204,8Y7T09
22206,SUZM4J
22207,4F0BD5
22209,2TNIXF
22212,CDF54F
22217,O8DA0V
22221,6DBE86
22222,C65735
22229,132XHK
22237,ERSH8F
22239,46EQV8
22240,BA9MUU
22245,8QNTX1
22250,DF3287
22254,DC51F5
22256,A82UWJ
22262,SK5IFO
22265,AE8A7E
22266,GMNGN6
22267,A6CD8C
22281,0DLFH3
22282,IBPI56
22284,4V466O
22286,19E336
22290,WUMO6G
22293,F40EE2
22298,D8TYYZ
22303,DS7B9F
22304,WZXP28
22309,9YLUCQ
22311,RKC0ND
22313,C0C0D6
22317,PNB09J
22318,LR2SR7
22319,CYZ8PI
22321,G7V7CT
22323,382077
22323,44FF63
22326,ERT4CY
22332,C7372Y
22333,06BTYD
22334,POE8VU
22336,M27KQV
22341,7JUNTQ
22345,O1Y15U
22346,MY8311
22348,47B4CC
22351,75VYF0
22355,MKSEDA
22359,S6OMEX
22369,37C05E
22374,9A5F6B
22382,C90842
22399,D3D945
22400,6RIAC9
22403,1D7059
22413,QB7CYJ
22417,V8JCMH
22423,BWKXUS
22425,39609E
22428,4F5D0B
22437,D2C417
22451,7F7DB7
22465,M598V6
22496,40CDC6
22502,L9SSYR
22503,AXWAKS
22504,5G0ZPI
22505,MI8DCR
22506,PTM0AG
22507,0G9RQO
22509,39FB23
22517,5A9A82
22518,FBC332
22519,IHIOMS
22524,OI8O7E
22527,839S1A
22529,529XUJ
22535,PV73RX
22538,VU7P05
22539,31C2A6
22540,0CCDJ4
22541,A6C379
22543,262B82
22545,A8Y5D4
22546,9GM5GH
22551,988B2B
22552,SPBFA0
22553,35525V
22556,0L5RSS
22564,LN6FE8
22566,TOUQPH
22567,J22J6X
22570,585XXH
22573,3R8IXM
22574,B8N2ZJ
22575,EZM91J
22578,4F5449
22579,GT1GM6
22585,E4653D
22586,IERLF4
22587,AQLNT6
22588,GSRHF4
22592,03B8CF
22594,6U1B4X
22595,5IM4GW
22596,9EOV5L
22597,SMT4RO
22600,0K6ZYA
22602,E1X3A0
22604,P2OYAT
22607,70BXQP
22610,L6VBSE
22612,M6ST34
22613,A8CD74
22615,Q76EIZ
22616,6DDDCD
22618,FOUOG7
22619,M74NXZ
22620,8VCHP2
22623,HTA3J9
22624,IXYCUV
22626,SDTVU0
22628,L4O4UA
22632,JNAUSD
22633,57QUQA
22637,E1D998
22638,LGOZWV
22639,J553QV
22642,4UZWX8
22643,C2ZLM4
22645,DC9RJC
22647,05A35B
22650,H0BYSE
22651,NU1G8N
22654,7QULB4
22655,483FE2
22659,4CT2BT
22662,3TTBHP
22663,A7G0VT
22664,B97951
22666,AHNYYN
22667,UC7ZE9
22668,FEF1DZ
22669,T7T6NV
22670,2JDC7F
22671,3AG0RP
22673,8C1344
22674,6FF2Y4
22676,C08E20
22678,04DY4I
22679,A46AA3
22680,621006
22684,P0EN72
22685,DE3TU7
22687,JODBN9
22688,703T7C
22689,LT9JW1
22690,23535B
22691,QB6ZXI
22693,CYV3K4
22703,BYVDRM
22715,236D09
22731,B9MN4W
22742,6FA5AG
22746,9391BB
22749,2BYGKV
22751,FT853T
22752,1EBF8D
22753,646B46
22754,6DM5F9
22755,G8OLXV
22758,33CD26
22759,N590GN
22762,E9343D
22764,GBFN85
22765,FJB47Z
22766,249169
22767,3VLUGU
22768,DAE1F8
22770,4L7Y3O
22771,DA9A7F
22772,NPB6SJ
22773,FC7EHH
22776,UM7Q0Q
22777,0JUF13
22779,E49AA3
22783,WNDKMG
22785,U0ER5L
22790,989AH6
22791,RRXWSG
22793,C54382
22794,WYEGZO
22797,ED4960
22798,UOFX21
22799,E2BA5A
22803,SJ2BKC
22804,06476F
22812,FD83D1
22823,D0ZOJN
22824,810D07
22825,E3B8F3
22840,CEF5B9
22855,FED101
22859,56249C
22873,QOINJG
22874,Q6ZRFV
22877,4MKGFF
22878,5Z34PZ
22879,9JXIQ9
22880,FV5LS8
22881,HX570Q
22885,PSXSX6
22886,BMAMQU
22889,JO40AP
22890,9189UN
22895,FLOAMX
22898,NJPXPW
22899,99113C
22902,MX4Y3D
22903,AMRXIK
22905,288753
22907,6A8516
22910,DNE8AG
22913,25B994
22915,SV4WLR
22916,C0074C
22921,ABE04D
22923,RJO0DH
22937,L4CCZY
22946,3QHMYE
22947,BD1A8A
22952,580E7B
22959,0RS2O7
22976,ADF092
22977,6WOW8E
22995,2BG8Q2
23008,VEWMF5
23012,C5EE5F
23013,U38VWJ
23014,W7SSEU
23026,7B1E50
23032,LBU8VD
23033,6C9ECA
23037,20BD7E
23038,TBAZJD
23042,7A4D21
23046,151B35
23047,QM6403
23052,EQM710
23053,OOEKW8
23057,KTZGQK
23058,AF033F
23062,09F657
23064,BNWJ7B
23068,2WUX1W
23071,L5L1KV
23077,C356AC
23085,8D17E0
23109,3SRN9Q
23114,4D06FE
23117,H24NTT
23118,A2F7BD
23147,5F1Z9Z
23169,4E1CFF
23178,EDD159
23179,E30B53
23182,0CCCB7
23184,A87550
23185,F657E9
23186,GMLLVP
23191,970B94
23193,ED84LK
23195,3531B9
23198,LU6RER
23199,AGGE9C
23204,730EBB
23206,8A509C
23226,60804E
23229,7BAAE7
23231,4DA341
23233,TWUIAX
23234,3CCPS5
23235,69139E
23236,9I2RD4
23251,L2EWA6
23252,3F0D58
23264,CCTFLW
23273,D26F64
23297,732449
23304,EA2446
23309,66E04A
23316,K48JHB
23317,B0221B
23318,AE8532
23326,9518A0
23372,A5C9A8
23375,DA5789
23393,789ADD
23469,008CE5
23472,8FBBB7
23473,51E682
23481,B870DC
23486,F7E049
23499,451B1A
23501,112C41
23501,4226A5
23536,343996
23537,56BD7E
23544,6DBBBC
23552,30B1BD
23579,E0339F
23596,CB2ADA
23609,D9E1XU
23660,BFAEB4
23712,B560AF
23720,59EE2D
23774,NYOQ1L
23788,02A250
23799,CFB6CA
23803,1710D9
23819,2B49F4
23835,135B09
23851,4A8C79
23887,E7CF49
23908,B3133E
23915,8A9B90
23916,0D920D
23931,1151F4
23931,952E83
23975,57EF66
23990,1F1361
24002,4CDEB6
24010,6E7060
24029,A14742
24046,AC65E6
24053,AFD7DD
24096,D9366B
24097,33F336
24109,D9B1C9
24184,414CA0
24193,573794
24205,2CB4C9
24221,D9593D
24248,F02D0A
24256,A4918F
24263,15D92D
24264,D7BF19
24272,E6A53A
24299,A67475
24300,847376
24328,366A08
24360,E5F309
24379,EAB74C
24432,FE4391
24440,F83279
24441,771985
24459,968966
24476,5B15E1
24539,5DA676
24548,5166D5
24563,FA1798
24628,5C69FC
24633,75F796
24643,EC821B
24678,603CAF
24766,FC1B7B
24803,69C9D6
24811,47752F
24863,45B7F9
24918,8FA160
24919,09C4B2
24935,AOMO61
24942,1981BF
24951,405374
24969,A3F598
24985,789A7D
25013,5D7051
25022,C83B88
25072,CD0020
25081,8CF6DD
25099,AF4207
25129,423279
25217,5B7F08
25232,09F623
25241,8CC2D0
25267,627B2E
25304,9F5997
25320,543900
25348,4EBED5
25419,BDD12C
25443,EEDBAB
25452,CFCB90
25487,7F3A5F
25582,EE6F1C
25583,4749CA
25590,8B1F37
25769,A6E670
25778,76DE40
25785,A6213D
25953,636639
26009,792C25
26075,88C09A
26083,4D3BF8
26084,8E0EB7
26112,5F2FF7
26201,B1FC3B
26252,D70629
26287,DB6D55
26294,912441
26331,8A82F3
26332,536F08
26382,3BC4D8
26403,6CGTFN
26403,A18D3C
26438,F4DA30
26463,E4B1E6
26470,FD928E
26518,B0A073
26535,D15BBC
26606,09DA6F
26607,CE69E9
26614,AAC8B6
26650,51888A
26657,50FE96
26658,296C67
26710,968B00
26825,9AF3DC
26834,64027A
27043,4E7C1F
27167,A652C7
27204,C8231A
27254,B571E2
27290,D4E429
27334,9548BB
27343,E68C33
27407,1A493B
27422,4C7DB5
27430,D57D99
27474,D374D9
27511,24E1EC
27562,3B50FE
27617,BA093C
27618,DBFB51
27633,AD9F1D
27642,6A1AD3
27677,7769FF
27684,DF6FDD
27705,0F754A
27713,964A22
27748,B2B162
27756,63BB7B
27764,4DF465
27780,A1536A
27802,9DC6E9
27828,4AC91D
27887,1FAF22
27888,0ED415
27909,CA16F2
27959,DB5CA5
27975,1E112F
27983,225CA2
27991,342218
27991,451FBE
28047,9F9C5E
28118,053EFF
28222,DA48E4
28223,D8979E
28302,188CAC
28345,949625
28353,F4DB65
28388,860AB6
28484,D0909F
28557,7KCL3O
